3776.5,2750,2352.9,2027.1,1744.2,1529.4,1258.3,984.3,691.1,242.9,0,266.8,640.4,965.8,1271,1501.4,1777.8,2080.4,2391.1,2838.8
2751,3714.2,2766.9,2345.1,2014.5,1784.3,1519.1,1269,1024,680.8,277.6,0,204.2,622.3,974.6,1222.4,1492.3,1767.3,2023.9,2352
2473.1,2888.6,3853.5,2881.9,2430,2159.3,1871.5,1615.6,1384,1086.3,763.7,322.7,0,283.1,756.9,1058.5,1352.7,1633.8,1881,2160.9
2184.9,2508.1,2923.5,3881.2,2883.4,2516,2181.8,1912.8,1677.6,1406.8,1132.8,789,330.1,0,337.7,740.9,1091.8,1400.2,1657.5,1919.5
1849.5,2127,2425.1,2829.6,3799,2900.6,2463.2,2147,1899.1,1664.2,1385.9,1071.4,722.5,257.4,0,233.7,684.7,1051.7,1339.5,1602.3
1600.9,1865.5,2122.6,2429,2866,3757,2811.9,2406.5,2100.2,1819.6,1576.7,1304.4,1022.3,662.8,198.8,0,252.6,718.3,1062.8,1346.2
1398.7,1674.5,1912.5,2175.9,2505,2882.1,3876.5,2929.3,2514.2,2184.7,1921,1647.4,1393.7,1087.7,722.4,316.9,0,310.3,779.1,1117.8
1057.7,1365.8,1602.4,1851.2,2132.4,2411,2877.2,3808.7,2882.2,2461.4,2154.6,1864.4,1616.5,1342.7,1036.2,732.5,257.6,0,279.4,720.4
671.3,1029.5,1283.2,1530.5,1789.5,2024.8,2372.2,2790.3,3695.1,2754.2,2368.7,2033.2,1781,1513.3,1237.1,987.3,635.8,196.8,0,250.4
232.9,716.3,1017,1287.7,1548.2,1764.5,2056.9,2388.5,2760.1,3748.9,2848.8,2396.7,2095.5,1804.2,1523.6,1291.4,989.4,640,259.6,0
0,327,716.6,1035.5,1316,1532.5,1800.6,2077.9,2377.1,2847.4,3805.6,2807.1,2425.9,2092.1,1790.7,1558.7,1281,981.4,682,239.1
240,0,224.6,634.6,959.1,1193.4,1452.2,1703.3,1950.8,2299.6,2709.6,3700,2781.4,2352.1,1998.6,1749.6,1476.6,1200.4,953.4,629.4
649.1,243.6,0,249.8,686.3,958.6,1244,1496.8,1730.9,2032.9,2360.1,2804.8,3839.4,2840.4,2364.8,2059.9,1759.7,1479,1233.3,956.9
958.1,641.6,239,0,280,637.1,961.6,1231.8,1464.5,1736,2011.8,2359.4,2822.4,3847.9,2806.8,2407.4,2047.9,1737.6,1481.2,1220.8
1212.1,941.8,643.2,250.4,0,186.8,608.8,923.2,1175.2,1437,1687.5,1979,2317.8,2778.9,3778.9,2855.7,2395.8,2019.4,1727.9,1464.4
1437,1174.6,917.2,608.9,190.7,0,238.5,642.7,940.7,1216.9,1463.3,1736.2,2019.2,2389,2858.4,3783.8,2803.5,2328.3,1979.3,1692.1
1748.7,1474.3,1238.1,973.7,652.2,283.6,0,236,641.4,963.4,1228.9,1499.2,1755.1,2059.2,2427.2,2842.2,3876.8,2853.9,2379.3,2032.9
2000.7,1691.9,1452.6,1200.9,927.9,647.2,226,0,194,601,905.4,1195.8,1436.5,1712.5,2024.8,2332.5,2817.2,3779.2,2791.4,2343.2
2296,1945.3,1690,1440.2,1184.5,951.7,608.2,197.1,0,232.1,612.1,941,1193.4,1455.9,1735.7,1988.7,2344.5,2801.2,3700.2,2740.5
2804.6,2316.2,2012.1,1735.7,1475.7,1258.1,964.1,646.6,274.1,0,187.7,634.1,927.3,1210.9,1497.1,1730.5,2033.6,2394.4,2779.6,3749.4
